27933441	27933613	
27936207	27936391	
28898453	28898639	
28400813	28400988	
45621574	45621756	
44817517	44817701	
27559544	27559714	
29210939	29211111	
30082378	30082541	
27272918	27273082	
45945192	45945369	
27070834	27071013	
25688412	25688574	
33160415	33160610	
30706781	30706958	
49875407	49875559	
49343319	49343515	
28528090	28528254	
26758965	26759114	
46895863	46896007	
31618618	31618775	
31377117	31377267	
38620014	38620176	
46700790	46700944	
30687206	30687347	
30282153	30282299	
27948908	27949034	
34116897	34117044	
27447120	27447257	
28107334	28107529	
27504484	27504645	
27954227	27954356	
25611491	25611622	
42242429	42242573	
30046610	30046751	
26148743	26148848	
31998371	31998513	
32316351	32316469	
36295197	36295310	
27546406	27546550	
30689232	30689366	
29937265	29937401	
45968256	45968368	
29370924	29371039	
45883667	45883785	
25302277	25302390	
34252375	34252482	
31439607	31439715	
38444545	38444644	
49306266	49306356	
28404224	28404336	
49169926	49170022	
25559385	25559478	
25201371	25201474	
40517067	40517156	
29393990	29394105	
28056050	28056153	
32820698	32820756	
27521188	27521364	
25569454	25569630	
25268381	25268444	
26760783	26760872	
42790395	42790470	
32005909	32006085	
47125706	47125882	
41985809	41985985	
36920887	36921063	
46381762	46381938	
36994609	36994785	
47468288	47468464	
32484216	32484272	
41351706	41351795	
33161184	33161258	
28572157	28572333	
31774006	31774068	
33213768	33213944	
41363650	41363700	
43169224	43169400	
49154461	49154637	
28558481	28558657	
31125444	31125620	
46292295	46292471	
45885279	45885455	
34298075	34298251	
27745429	27745605	
25315512	25315688	
30909311	30909487	
28633473	28633649	
30929578	30929754	
47405841	47406017	
40643407	40643583	
44765661	44765837	
49673524	49673700	
49855309	49855485	
25949972	25950148	
41796476	41796652	
49995680	49995856	
47548160	47548336	
42908294	42908470	
41649323	41649499	
39591031	39591207	
33224982	33225158	
42684797	42684973	
40190318	40190494	
48348376	48348552	
27281951	27282127	
45057968	45058144	
32738917	32739093	
30288080	30288256	
33802789	33802965	
49221878	49222054	
32955821	32955997	
31155767	31155943	
45914658	45914834	
47295377	47295553	
47067202	47067378	
39338011	39338187	
41548914	41549090	
25258085	25258261	
28534491	28534667	
28982793	28982969	
42033115	42033291	
42615957	42616133	
25115091	25115267	
38797349	38797525	
29123118	29123294	
48701116	48701292	
45492468	45492644	
30982496	30982672	
39446928	39447104	
38214744	38214920	
46863247	46863423	
36552757	36552933	
27913542	27913718	
37049667	37049843	
30498414	30498590	
41242518	41242694	
43072748	43072924	
41257209	41257385	
25980605	25980781	
46734710	46734886	
39719187	39719363	
48612136	48612312	
46311691	46311867	
42479859	42480035	
26637081	26637257	
25861589	25861765	
44479682	44479858	
35738586	35738762	
29391429	29391605	
42622819	42622995	
31253998	31254174	
32989249	32989425	
33485758	33485934	
37422831	37423007	
29379463	29379639	
37425027	37425203	
26611499	26611675	
26084066	26084242	
46303035	46303211	
48908780	48908956	
41354987	41355163	
49814287	49814463	
45045162	45045338	
42516944	42517120	
31774367	31774543	
32593840	32594016	
31248341	31248517	
25245614	25245790	
29943346	29943522	
38992028	38992204	
45451165	45451341	
27858372	27858548	
41603865	41604041	
49323938	49324114	
30054367	30054543	
27845176	27845352	
47566643	47566819	
48807600	48807776	
37643241	37643417	
40258792	40258968	
27056833	27057009	
48669260	48669436	
31147246	31147422	
47578237	47578413	
27700275	27700451	
27980536	27980712	
31553593	31553769	
30029333	30029509	
37310344	37310520	
33684055	33684231	
36527880	36528056	
37683315	37683491	
35731370	35731546	
36857082	36857258	
33243287	33243463	
43543806	43543982	
44962632	44962808	
46085826	46086002	
33017346	33017522	
27073450	27073626	
46047882	46048058	
46453929	46454105	
26951261	26951437	
27949957	27950133	
45544091	45544267	
29971518	29971694	
27913062	27913238	
45148423	45148599	
37573429	37573605	
29680024	29680200	
38343310	38343486	
41388408	41388584	
43659663	43659839	
26707018	26707194	
25841931	25842107	
27957914	27958090	
