34	4
54	2
69	4
105	4
113	4
114	1
116	2
133	1
157	4
188	2
197	1
210	1
224	2
228	1
232	4
258	1
277	4
280	2
294	1
304	1
310	1
340	4
348	2
356	2
360	0
373	2
412	4
414	2
415	2
466	2
468	4
476	2
486	4
494	1
495	2
541	2
559	1
561	2
589	1
607	1
610	1
617	2
622	4
623	4
628	1
631	2
633	2
635	4
639	1
643	1
647	4
653	4
659	4
660	1
669	4
672	4
692	2
696	2
712	2
717	2
719	2
737	1
747	2
761	0
768	2
770	2
788	4
803	4
830	4
838	4
842	4
843	1
850	2
857	2
864	1
866	1
867	2
872	1
875	1
877	4
878	2
882	2
892	4
897	4
898	4
899	2
904	2
926	4
937	1
939	1
946	1
949	4
951	4
982	2
990	2
995	2
1001	1
1007	4
1008	1
1021	2
1023	1
1028	1
1029	1
1032	2
1035	2
1047	2
1053	1
1068	1
1073	4
1087	4
1090	2
1093	4
1094	1
1097	4
1100	1
1106	4
1114	2
1124	2
1126	2
1132	1
1142	1
1143	0
1145	2
1180	4
1186	2
1207	4
1226	2
1232	4
1244	4
1277	2
1285	1
1289	4
1329	2
1332	1
1333	1
1348	1
1350	2
1352	2
1354	2
1364	4
1383	1
1386	2
1415	2
1444	2
1454	2
1458	4
1465	4
1475	4
1478	4
1480	4
1483	2
1484	4
1496	2
1503	1
1504	4
1507	2
1508	1
1510	4
1511	4
1512	1
1514	1
1522	4
1524	1
1526	4
1531	2
1535	2
1543	1
1545	4
1554	1
1557	4
1568	1
1581	2
1586	2
1592	2
1596	1
1613	1
1618	1
1622	4
1652	2
1653	2
1655	4
1660	2
1665	2
1669	2
1675	4
1687	1
1689	4
1692	4
1699	4
1711	4
1714	1
1722	4
1730	2
1733	2
1737	1
1744	4
1745	1
1748	4
1750	4
1756	2
1770	4
1775	2
1776	1
1781	2
1788	4
1815	1
1820	4
1828	4
1829	4
1831	2
1833	2
1838	4
1845	1
1869	4
1876	2
1877	2
1880	4
1886	4
1906	1
1918	4
1920	2
1921	2
1923	4
1930	1
1938	1
1944	1
1947	1
1951	4
1953	4
1958	2
1959	4
1960	4
1967	4
1985	4
1995	2
1999	1
2000	2
2011	4
2020	4
2024	2
2029	1
2031	2
2050	1
2071	2
2078	4
2093	1
2094	4
2108	2
2117	4
2203	4
2211	4
2216	4
2223	2
2224	1
2227	1
2239	2
2243	1
2265	1
2267	2
2270	1
2279	1
2285	4
2289	2
2295	1
2303	1
2305	4
2311	1
2317	1
2318	1
2320	1
2321	1
2326	1
2333	1
2334	4
2340	4
2342	1
2346	2
2355	1
2372	2
2379	1
2382	1
2394	4
2397	2
2406	2
2407	4
2431	1
2432	4
2447	1
2477	4
2480	1
2481	1
2493	1
2502	2
2504	4
2505	1
2514	2
2516	2
2522	4
2527	4
2528	4
2532	4
2541	1
2570	2
2571	4
2572	2
2596	4
2606	2
2618	1
2624	1
2626	2
2631	1
2636	4
2640	1
2646	4
2660	2
2676	1
2700	1
2748	4
2763	4
2768	2
2787	1
2840	2
2897	4
2902	2
2909	4
2912	4
2960	1
3035	2
3041	2
3046	2
3101	1
3131	2
3178	2
3180	1
3275	2
3389	1
3478	2
3481	4
3504	2
3518	1
3521	2
3567	1
3596	1
3600	2
3638	2
3639	2
3642	1
3666	2
3676	2
3693	2
3699	2
3700	1
3710	1
3735	2
3763	1
3840	2
3844	1
3847	4
3848	1
3849	1
3895	1
3916	4
3931	4
3934	1
3958	4
3989	4
4001	1
4019	4
4039	4
4040	4
4057	4
4094	1
4099	2
4101	4
4104	1
4141	4
4142	4
4191	1
4200	4
4216	1
4219	2
4276	4
4286	2
4297	4
4301	2
4308	1
4333	4
4350	1
4361	2
4417	1
4418	1
4452	4
4484	1
4550	4
4562	1
4568	4
4609	1
4668	4
4680	4
4687	1
4724	1
4743	2
4746	2
4751	2
4761	2
4837	1
4845	2
4852	1
4854	4
4859	1
4893	4
4905	2
4910	1
4911	2
4919	2
4937	1
4951	1
4957	1
4962	1
4973	1
4993	4
4996	1
