56784834	56785310	
49545867	49546295	
36966014	36966428	
37063908	37064273	
47950442	47950823	
46012753	46013133	
49252419	49252811	
35515610	35515956	
48687822	48688188	
48227571	48228121	
43238610	43239013	
48595497	48595915	
48225453	48225873	
37676696	37677045	
35233778	35234154	
45825009	45825338	
48802772	48803141	
37678701	37679041	
49204652	49205037	
46292497	46292843	
37554596	37554947	
44002507	44002874	
49077295	49077658	
37360102	37360483	
42166726	42167112	
47833673	47834013	
39597368	39597702	
42939805	42940137	
36984955	36985321	
39763854	39764182	
35184961	35185285	
44615930	44616271	
43991449	43991785	
47252346	47252698	
43767455	43767789	
48581440	48581775	
37262273	37262608	
56808978	56809338	
42846015	42846330	
39968669	39969015	
37075075	37075385	
36851090	36851461	
39801802	39802103	
50255802	50256130	
56229322	56229672	
36849495	36849861	
35067885	35068207	
48158280	48158638	
48545230	48545521	
40367261	40367550	
49609567	49609915	
47274278	47274578	
42709436	42709736	
42378375	42378730	
45191148	45191484	
37037261	37037591	
43013065	43013347	
43017183	43017476	
46306624	46306914	
44065561	44065863	
46354120	46354450	
42745324	42745622	
44761304	44761577	
36793689	36794022	
48785938	48786225	
55664712	55665015	
39619188	39619499	
41816438	41816716	
35436982	35437309	
49094831	49095150	
49598013	49598316	
56812147	56812473	
43922405	43922735	
43919559	43919853	
52824214	52824495	
55125693	55125992	
58173725	58174039	
45386745	45387043	
55956865	55957166	
57797605	57797917	
50211575	50211849	
49434962	49435251	
44399836	44400125	
49988838	49989147	
42073680	42073991	
44642439	44643068	
36192886	36193205	
59804226	59804552	
56070311	56070574	
49934800	49935079	
58071002	58071299	
52816227	52816507	
43313833	43314162	
49604289	49604580	
56754635	56754932	
50240834	50241173	
40363095	40363384	
57978794	57979100	
49923355	49923654	
45834331	45834641	
36685953	36686266	
37274826	37275117	
43935164	43935521	
58509048	58509382	
35820716	35820997	
44640519	44640825	
58146585	58146904	
49407171	49407483	
40326484	40326748	
52556491	52556771	
48001089	48001386	
55623351	55623663	
44258188	44258437	
44935719	44935999	
57445361	57445616	
48505031	48505367	
49196572	49196859	
51833673	51833991	
35402637	35402958	
37287582	37287907	
43362072	43362351	
36162892	36163137	
49631709	49631978	
36741873	36742133	
49836787	49837091	
43940257	43940555	
52532324	52532642	
58100603	58100874	
55667199	55667456	
42843729	42843987	
44427869	44428119	
52719974	52720280	
56662369	56662651	
43376172	43376461	
44221262	44221535	
49411248	49411560	
48153655	48153961	
37897643	37897910	
54918987	54919297	
37740768	37740999	
58786207	58786467	
37893232	37893527	
35028163	35028411	
37522471	37522752	
49080852	49081087	
42320644	42320899	
52486397	52486652	
37419141	37419412	
58838143	58838377	
44977661	44977935	
57662948	57663212	
43540086	43540351	
57782869	57783123	
58326187	58326445	
37489022	37489294	
47237536	47237895	
39591662	39591957	
58358161	58358419	
49242667	49242909	
44651571	44651841	
56172007	56172312	
36871324	36871591	
52029695	52029969	
56767673	56767967	
48702013	48702285	
44598471	44598705	
54824438	54824702	
39724083	39724320	
58094540	58094795	
36013142	36013431	
48150820	48151128	
37709866	37710140	
58632514	58632759	
43951646	43951889	
45395872	45396114	
45779358	45779601	
56158118	56158378	
56169474	56169690	
44642439	44643068	
35465145	35465400	
50745087	50745341	
47237061	47237373	
43858264	43858484	
52195339	52195592	
45328460	45328699	
43015203	43015442	
55921510	55921742	
43077936	43078182	
41112407	41112642	
42612061	42612314	
52164379	52164621	
57056579	57056849	
43672756	43673004	
45310051	45310297	
48960995	48961239	
50996339	50996564	
35898146	35898372	
37277977	37278199	
59838224	59838473	
