3	1
6	2
13	1
14	2
25	2
27	2
35	1
36	0
38	4
47	4
49	1
53	2
59	1
70	2
72	1
77	2
81	4
85	1
88	2
94	1
99	2
104	2
110	2
162	2
165	4
167	1
178	1
180	2
182	1
183	1
203	4
205	2
233	4
239	1
249	1
257	1
277	1
278	1
306	2
307	4
314	1
315	2
325	4
338	4
341	1
349	1
359	2
370	4
371	2
375	2
384	2
387	2
391	1
394	1
398	4
408	4
413	4
416	1
421	2
453	4
455	4
456	1
458	1
471	4
472	2
473	4
477	2
484	2
498	2
505	4
511	4
519	1
526	1
536	4
540	1
543	4
549	1
579	4
580	4
701	2
758	4
777	2
833	1
864	4
875	1
886	2
914	4
915	2
919	4
920	4
924	1
945	4
953	4
961	4
976	2
994	2
997	1
1066	4
1073	1
1074	4
1096	4
1104	1
1118	1
1130	2
1134	4
1165	4
1223	1
1232	4
1347	1
1364	4
1404	4
1408	2
1415	2
1416	4
1434	4
1439	1
1441	1
1465	1
1476	4
1494	1
1523	2
1537	1
1542	4
1545	1
1550	4
1564	1
1569	1
1570	0
1576	1
1588	2
1603	2
1604	4
1616	4
1618	1
1621	2
1633	1
1642	1
1647	1
1648	1
1663	4
1673	2
1676	4
1686	4
1700	4
1709	1
1719	1
1728	4
1735	2
1745	2
1754	4
1772	4
1773	1
1784	4
1785	2
1786	2
1788	4
1789	4
1790	4
1791	1
1799	1
1801	1
1814	2
1816	4
1818	4
1820	2
1835	1
1845	1
1852	1
1880	2
1885	2
1886	1
1891	1
1904	1
1913	1
1919	2
1920	1
1923	1
1924	4
1929	2
1931	1
1946	1
1952	1
1953	4
1961	1
1988	4
1991	2
1996	4
2002	2
2014	2
2030	1
2038	1
2039	2
2063	4
2066	2
2076	4
2077	2
2078	4
2081	1
2129	1
2156	2
2166	4
2167	1
2170	1
2181	1
2186	1
2203	4
2233	2
2251	4
2259	4
2262	4
2269	4
2271	1
2284	1
2297	1
2364	1
2392	2
2448	4
2451	4
2455	4
2464	2
2505	2
2518	2
2521	1
2530	1
2550	4
2565	2
2567	2
2573	1
2589	1
2591	4
2601	4
2621	2
2626	2
2631	4
2632	2
2633	1
2644	1
2646	4
2682	2
2689	1
2693	2
2702	1
2706	2
2710	4
2717	1
2720	4
2738	4
2741	4
2748	1
2754	2
2758	2
2760	4
2761	1
2762	4
2780	4
2793	2
2800	2
2811	1
2816	4
2817	2
2819	2
2838	1
2840	4
2841	4
2849	1
2851	4
2857	2
2867	4
2873	2
2881	2
2882	1
2888	4
2910	4
2920	4
2921	4
2922	2
2927	2
2968	4
2985	4
2987	1
2989	4
2998	4
3000	2
3001	1
3032	2
3037	2
3043	1
3047	2
3049	4
3052	1
3064	4
3084	4
3117	2
3136	2
3141	2
3150	1
3154	4
3186	1
3200	4
3355	2
3364	1
3365	2
3367	4
3370	1
3382	2
3391	2
3406	1
3433	1
3440	4
3443	2
3498	4
3507	2
3512	2
3513	2
3536	4
3543	1
3545	1
3563	2
3564	2
3565	4
3653	2
3658	2
3660	4
3735	1
3956	1
3965	1
3984	4
3996	1
4016	2
4026	4
4031	2
4042	4
4110	2
4115	1
4125	1
4128	2
4133	1
4134	4
4164	1
4182	2
4185	4
4192	4
4201	2
4203	4
4209	2
4215	2
4217	2
4218	1
4221	1
4232	2
4234	4
4235	4
4240	1
4246	1
4333	2
4351	4
4354	1
4358	4
4362	4
4363	4
4365	2
4405	2
4412	1
4441	2
4446	1
4480	1
4483	2
4486	4
4488	4
4489	1
4490	1
4492	2
4533	4
4547	2
4557	4
4560	4
4596	2
4607	2
4615	1
4619	1
4621	1
4630	4
4635	4
4666	4
4672	4
4686	1
4702	4
4707	2
4727	1
4758	4
4761	1
4768	4
4789	1
4806	2
4886	4
4914	2
4940	1
4961	4
4968	2
