89939601	89939832	
101026100	101026335	
100230967	100231199	
96975839	96976063	
97545407	97545728	
92213120	92213334	
89102270	89102489	
103357957	103358182	
89048965	89049169	
101903067	101903274	
93677266	93677488	
100472996	100473204	
86876115	86876335	
86552890	86553092	
95553137	95553338	
101946972	101947175	
101762825	101763043	
90565781	90565994	
101610919	101611134	
101623225	101623427	
89951854	89952090	
95871541	95871745	
81216964	81217152	
87012073	87012280	
104221396	104221588	
94188465	94188667	
90427870	90428070	
89612164	89612371	
94195524	94195735	
100377858	100378045	
81054486	81054673	
97443802	97444010	
91208807	91209011	
88225080	88225263	
99619188	99619376	
93633406	93633591	
104074063	104074246	
85949263	85949460	
95397056	95397262	
97431215	97431409	
81744911	81745094	
92864672	92864862	
85834651	85834843	
92164029	92164214	
91615960	91616159	
95719574	95719740	
96827824	96827999	
101553499	101553701	
90293696	90293870	
93799536	93799740	
85576520	85576712	
90788381	90788592	
99204220	99204380	
104364553	104364712	
101925187	101925373	
101077923	101078106	
89029306	89029494	
99414013	99414170	
80650397	80650584	
86159402	86159572	
102773452	102773611	
90277876	90278054	
100968082	100968281	
97316732	97316900	
102790508	102790674	
95922336	95922519	
100663364	100663550	
100361070	100361234	
97893734	97893891	
99079729	99079898	
91193470	91193672	
99090157	99090313	
96725332	96725503	
80048712	80048871	
104292501	104292648	
97930322	97930449	
86264125	86264305	
100836764	100836946	
91894021	91894173	
80736542	80736692	
99871601	99871745	
97365672	97365809	
88817327	88817476	
94489645	94489805	
93747614	93747784	
86930312	86930459	
92218005	92218161	
98489173	98489316	
80366494	80366640	
103364756	103364900	
90721467	90721610	
99429162	99429334	
90299629	90299788	
88313337	88313494	
96776479	96776609	
94537840	94537991	
93852039	93852191	
96444540	96444692	
103267977	103268090	
85814299	85814440	
103200260	103200389	
97890023	97890179	
98980545	98980684	
91337857	91337963	
89407255	89407381	
96065084	96065204	
100149347	100149469	
98027327	98027467	
102061959	102062089	
102028938	102029049	
100716951	100717063	
91276818	91276941	
100161524	100161646	
81436175	81436299	
89563478	89563612	
92025708	92025832	
89589516	89589627	
92191367	92191480	
103363575	103363690	
98823645	98823765	
94896331	94896445	
98994823	98994947	
101761248	101761376	
92904181	92904285	
104227748	104227864	
95090649	95090738	
94902707	94902806	
95478947	95479013	
102569699	102569806	
80981152	80981227	
100686114	100686271	
93944838	93944904	
86211894	86212124	
103477045	103477133	
91933800	91934030	
95766118	95766217	
102985088	102985167	
104490069	104490137	
86235862	86235926	
80876502	80876584	
92861710	92861940	
80071899	80071998	
96764913	96765143	
96067294	96067410	
89356248	89356478	
80072988	80073218	
90656516	90656608	
94717105	94717335	
93518135	93518365	
100232550	100232612	
99215985	99216215	
103085293	103085523	
103997852	103998082	
89230461	89230691	
91275579	91275809	
80456781	80456871	
85221836	85221894	
87758026	87758256	
94438417	94438647	
101538179	101538409	
86527204	86527298	
98572502	98572732	
101568721	101568951	
86535583	86535813	
86198138	86198368	
90407794	90408024	
89988890	89989120	
94496715	94496945	
81486590	81486820	
86607423	86607653	
88040133	88040363	
94900493	94900723	
91786648	91786878	
103881589	103881819	
95264362	95264592	
89336803	89337033	
97567967	97568197	
89241794	89242024	
100639107	100639337	
104329622	104329852	
90341324	90341554	
80984622	80984852	
89695809	89696039	
93955305	93955535	
88434076	88434161	
92759012	92759242	
87312513	87312743	
100249450	100249680	
81573851	81574081	
100797062	100797292	
97676567	97676797	
80103494	80103724	
89252441	89252671	
97859166	97859396	
98142004	98142234	
82790289	82790519	
86153616	86153846	
92904963	92905193	
89905106	89905336	
95916652	95916882	
94644994	94645224	
96328713	96328943	
93927033	93927263	
86788084	86788314	
98506659	98506889	
93535958	93536188	
95468830	95469060	
80379896	80380126	
104211676	104211906	
89215251	89215481	
91388831	91389061	
90282227	90282457	
97691636	97691866	
89728881	89729111	
96074927	96075157	
104249393	104249623	
98577513	98577743	
92989186	92989254	
91390015	91390245	
91804217	91804447	
91356306	91356536	
89109791	89110021	
100685777	100686007	
98031109	98031339	
88098214	88098444	
98984494	98984724	
100955377	100955607	
91362789	91363019	
84137941	84138171	
102978533	102978763	
94015884	94016114	
101775302	101775532	
97629585	97629815	
90895648	90895878	
95748537	95748767	
87547941	87548171	
98103996	98104226	
100818570	100818800	
87569063	87569293	
93833507	93833737	
97301826	97302056	
97631690	97631920	
97630333	97630563	
88649878	88650108	
101737273	101737503	
89560684	89560914	
97680423	97680653	
94741111	94741341	
91535618	91535848	
93960244	93960474	
88902003	88902233	
81848557	81848787	
81476078	81476308	
87873763	87873993	
95217601	95217831	
94520757	94520987	
90691751	90691981	
97684657	97684887	
97768672	97768902	
100654796	100655026	
86329324	86329554	
97713279	97713509	
91390553	91390783	
91361378	91361608	
101866976	101867206	
91350262	91350492	
93955957	93956187	
89347505	89347735	
80592204	80592434	
100548668	100548898	
81749669	81749899	
104150138	104150368	
101994075	101994305	
94181518	94181748	
100476761	100476991	
86323521	86323751	
88854110	88854340	
98145802	98146032	
89346686	89346916	
93763422	93763652	
100312465	100312695	
100881550	100881780	
90626391	90626621	
89997871	89998101	
89115653	89115883	
100174065	100174295	
93893878	93894108	
101127558	101127788	
100985662	100985892	
100880279	100880509	
96589776	96590006	
101751655	101751885	
92134260	92134490	
97675287	97675517	
89381849	89382079	
91424258	91424488	
89722034	89722264	
81638057	81638287	
100969944	100970174	
95105196	95105426	
85147504	85147734	
104554312	104554542	
94250793	94251023	
97662999	97663229	
98619581	98619811	
103207936	103208166	
89987506	89987736	
103191654	103191884	
96577018	96577248	
93862548	93862778	
86226473	86226703	
100290863	100291093	
104739989	104740219	
88515512	88515742	
95201453	95201683	
103255319	103255549	
93678040	93678270	
100684628	100684858	
99182766	99182996	
81770347	81770577	
100544266	100544496	
94186797	94187027	
90789340	90789570	
100287867	100288097	
90408299	90408529	
94173736	94173966	
93796147	93796377	
98098654	98098884	
80070320	80070550	
91391743	91391973	
102729096	102729326	
97769895	97770125	
97411399	97411629	
100978201	100978431	
88401059	88401289	
90885912	90886142	
92208834	92209064	
89605348	89605578	
93956515	93956745	
92143617	92143847	
90691070	90691300	
100326742	100326972	
95980547	95980777	
95882252	95882482	
97699860	97700090	
93882023	93882253	
97878386	97878616	
88890970	88891200	
97835296	97835526	
90328607	90328837	
88742410	88742640	
