15	2
30	4
32	1
36	4
41	4
56	1
101	4
121	2
125	4
174	4
176	4
491	4
816	4
821	4
845	4
846	4
849	1
898	4
939	1
999	2
1004	4
1095	2
1149	4
1151	1
1169	1
1183	4
1199	4
1217	2
1226	4
1245	2
1269	4
1276	2
1290	4
1311	4
1336	2
1348	0
1366	4
1384	2
1396	4
1403	1
1480	1
1509	1
1540	2
1543	2
1545	4
1571	1
1588	4
1606	2
1610	4
1612	1
1637	1
1731	1
1781	2
1790	1
1853	4
1862	4
1864	1
1914	4
1940	2
1955	2
1959	4
1961	2
1967	1
1994	1
2029	4
2039	2
2091	2
2123	1
2137	2
2140	1
2147	4
2161	1
2168	1
2175	1
2177	4
2179	4
2182	1
2232	2
2256	2
2257	1
2258	2
2259	2
2270	1
2271	4
2283	1
2286	2
2287	1
2300	2
2308	4
2315	2
2369	2
2405	1
2406	2
2415	4
2483	2
2524	4
2540	4
2541	4
2544	1
2613	4
2669	2
2675	2
2692	4
2839	1
2868	2
2897	2
2916	4
2941	1
2968	4
2980	2
2988	4
2993	4
3011	1
3035	2
3041	1
3086	1
3092	4
3178	0
3414	2
3516	1
3539	4
3873	2
4055	2
4064	2
4077	2
4121	1
4126	2
4145	2
4148	4
4180	4
4200	1
4256	2
4262	1
4304	0
4344	4
4363	2
4392	4
4411	1
4550	4
4602	2
4678	1
4774	4
4929	2
4955	4
4986	1
4993	4
