-1	0
-1	0
-1	0
0	0
0	0
0	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
2	0
2	0
2	0
2	1
2	1
2	1
2	1
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
2	3
3	4
3	4
3	4
3	4
3	4
3	4
3	4
3	4
3	4
3	4
3	4
3	4
3	4
3	4
3	4
4	4
4	5
4	5
4	5
4	5
4	5
4	5
4	5
4	5
4	5
4	5
4	5
4	5
4	5
4	5
5	5
5	6
5	6
5	6
5	6
5	6
5	6
5	6
5	6
5	6
5	6
6	6
6	7
6	7
6	7
6	7
6	7
6	7
6	7
6	7
6	7
6	7
6	7
7	7
7	7
8	7
8	8
8	8
9	8
9	9
9	9
9	9
9	9
9	9
9	9
9	9
9	9
9	9
9	9
10	9
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
10	10
11	10
11	11
11	11
11	11
11	11
11	11
11	11
11	11
11	11
11	11
11	12
11	12
11	12
11	13
11	13
11	13
11	13
11	13
11	13
11	13
11	13
11	13
11	13
11	13
11	13
11	13
11	14
11	14
11	14
11	14
11	14
11	14
11	14
11	14
11	14
11	14
11	14
11	14
11	14
11	14
11	14
12	14
12	15
12	15
12	15
12	15
12	15
12	15
12	15
12	15
12	15
13	15
13	16
13	16
13	17
13	17
13	17
13	17
13	17
13	17
13	17
14	17
14	18
15	18
15	18
15	18
15	18
15	18
15	18
15	18
16	18
16	19
16	19
16	19
16	19
16	19
16	19
17	19
17	19
17	19
18	19
18	20
18	20
18	20
18	20
18	20
18	20
18	21
18	21
18	21
18	21
18	21
18	21
18	21
18	21
18	21
18	21
18	21
18	21
18	21
18	21
18	22
19	22
19	22
19	22
19	22
20	22
20	22
20	22
20	22
21	22
21	23
21	23
22	23
22	23
22	23
22	23
22	23
22	23
22	23
22	23
23	23
23	24
23	24
24	24
24	25
24	25
24	25
24	25
25	25
25	26
25	26
25	26
26	26
26	27
26	27
26	27
26	27
26	27
26	27
26	27
26	27
26	27
26	27
26	27
26	27
26	27
26	27
27	27
28	27
28	27
28	27
28	27
28	27
29	27
29	28
29	28
29	28
29	28
29	28
29	28
29	28
29	28
29	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	28
30	29
30	29
30	29
30	29
30	29
30	30
30	30
30	30
30	30
30	30
31	30
31	31
31	31
31	31
31	31
31	31
31	31
31	31
31	31
31	31
31	31
31	31
32	31
32	32
32	32
32	32
32	32
32	32
32	32
32	32
32	32
33	33
33	33
33	33
33	33
33	33
34	33
34	33
34	33
34	33
34	33
34	33
34	33
34	34
34	34
34	34
34	34
34	34
34	34
34	34
35	34
35	35
35	35
35	35
35	35
35	35
36	35
36	36
36	36
36	36
36	36
36	36
36	36
36	36
37	36
37	37
37	37
38	37
38	38
38	38
38	38
38	38
38	38
39	38
39	39
39	39
39	39
39	39
39	39
39	39
39	39
39	39
39	39
39	39
39	39
39	39
39	39
40	39
40	39
40	39
40	39
40	39
40	39
40	39
40	39
40	39
40	39
40	39
40	40
40	40
40	40
40	41
40	41
40	41
40	41
40	41
40	41
41	41
41	41
41	41
41	41
41	41
41	41
41	41
41	41
41	42
41	42
41	42
41	42
41	42
41	42
41	42
41	42
41	42
42	42
42	42
42	42
42	42
42	43
42	43
42	43
