48612051	48612398	
40516963	40517267	
48669179	48669498	
30046524	30046835	
25861523	25861825	
28107248	28107579	
49343297	49343578	
36920828	36921106	
30687140	30687419	
46700748	46701027	
27845084	27845377	
30498343	30498647	
27504454	27504705	
45945122	45945392	
27272862	27273140	
29210916	29211173	
27936147	27936421	
25688353	25688632	
49306176	49306414	
37573420	37573672	
31618587	31618846	
45621511	45621764	
30706748	30706984	
49875320	49875597	
45492424	45492639	
31439535	31439793	
29937195	29937454	
36295170	36295425	
44817450	44817706	
45885236	45885477	
28400751	28401035	
25201312	25201560	
30082340	30082584	
31377117	31377318	
31998349	31998565	
27948859	27949079	
42033083	42033323	
28055973	28056218	
27447118	27447335	
32316335	32316545	
45883628	45883859	
26758923	26759139	
45451161	45451399	
46758600	46758816	
31553557	31553781	
27949961	27950166	
27933389	27933635	
27954186	27954331	
27521163	27521388	
30689206	30689423	
28404161	28404367	
27559504	27559707	
26148682	26148880	
32738921	32739080	
34116873	34117098	
32820630	32820798	
25569445	25569650	
45937122	45937312	
36994602	36994762	
30282111	30282316	
25268327	25268471	
47125688	47125870	
25611448	25611647	
28528074	28528270	
36400870	36401074	
27056819	27057015	
41548882	41549090	
27546375	27546574	
46085819	46085968	
30909326	30909474	
46895875	46896002	
26611504	26611645	
27070795	27070988	
42242399	42242542	
29379328	29379752	
30029355	30029515	
38620020	38620190	
33802821	33802975	
28898462	28898636	
33224991	33225143	
34252342	34252530	
49324007	49324130	
26084065	26084217	
42790235	42790659	
46734732	46734851	
47468200	47468624	
28572163	28572323	
31467236	31467373	
39446794	39447218	
29370908	29371083	
46311565	46311989	
38444386	38444810	
32989167	32989591	
46302903	46303327	
46863138	46863562	
43543839	43543947	
41796544	41796651	
31773972	31774112	
25302240	25302446	
45491645	45492069	
41388282	41388706	
28558544	28558660	
31248383	31248502	
25257941	25258365	
40190353	40190500	
43169225	43169365	
49169750	49170174	
33213641	33214065	
40643294	40643718	
48700992	48701416	
44765548	44765972	
33160453	33160595	
47548030	47548454	
49154334	49154758	
47405709	47406133	
29679910	29680334	
30287949	30288373	
32884245	32884669	
37422711	37423135	
25559234	25559658	
41351355	41351779	
41242403	41242827	
48807480	48807904	
33112964	33113388	
32841954	32842378	
32484015	32484439	
48348252	48348676	
27700045	27700469	
32005748	32006172	
27913432	27913856	
26760646	26761070	
28633353	28633777	
25950026	25950152	
42908160	42908584	
39719054	39719478	
43544864	43545288	
46292177	46292601	
29391323	29391747	
33243166	33243590	
41628333	41628757	
40186156	40186580	
25315362	25315786	
27999976	28000400	
42684681	42685105	
25571509	25571933	
25115007	25115431	
41927270	41927439	
49814159	49814583	
31810310	31810734	
30982327	30982751	
45543963	45544387	
46626648	46627072	
41629365	41629789	
46381623	46382047	
36552614	36553038	
42615824	42616248	
32575390	32575814	
36856923	36857347	
37432311	37432735	
34297932	34298356	
32593725	32594149	
46158952	46159376	
25180007	25180431	
41351558	41351982	
25980496	25980920	
41354851	41355275	
25807053	25807477	
47177410	47177834	
37424914	37425338	
28534385	28534809	
46499293	46499717	
47302938	47303362	
26636929	26637353	
36204764	36205188	
41634281	41634705	
49855213	49855637	
33683896	33684320	
26951162	26951586	
42479703	42480127	
45914522	45914946	
44479541	44479965	
36392683	36393107	
32229944	32230368	
30929447	30929871	
47295263	47295687	
46047766	46048190	
27980401	27980825	
39837080	39837504	
32955660	32956084	
45968083	45968507	
25542501	25542925	
27778022	27778446	
39337946	39338370	
36564328	36564752	
39590932	39591356	
45148300	45148724	
38991928	38992352	
37310241	37310665	
36527766	36528190	
25154485	25154909	
47536689	47537113	
46197597	46198021	
34335864	34336288	
46257833	46258257	
27281808	27282232	
31253872	31254296	
25659264	25659688	
41985663	41986087	
48369104	48369528	
39489537	39489961	
49995540	49995964	
34064507	34064931	
33041518	33041942	
46064245	46064669	
37389147	37389571	
28344926	28345350	
39156295	39156719	
27957794	27958218	
42223750	42224174	
46917662	46918086	
32112148	32112572	
42516751	42517175	
33485607	33486031	
45855167	45855591	
41649201	41649625	
27912924	27913348	
27203386	27203810	
45057788	45058212	
47566522	47566946	
26686960	26687384	
46038590	46039014	
45547096	45547520	
28887690	28888114	
26706866	26707290	
27700258	27700682	
41603706	41604130	
37643187	37643611	
29971385	29971809	
41635169	41635593	
44984449	44984873	
31735919	31736343	
47128681	47129105	
33643492	33643916	
33155321	33155745	
46453737	46454161	
26040997	26041421	
35738411	35738835	
28443246	28443670	
29122984	29123408	
27752037	27752461	
25841829	25842253	
45768602	45769026	
49673399	49673823	
37683220	37683644	
38534537	38534961	
43072640	43073064	
41959116	41959540	
31155670	31156094	
47067024	47067448	
49221774	49222198	
28982657	28983081	
39544814	39545238	
46275103	46275527	
25636615	25637039	
44765748	44766172	
35731287	35731711	
45843313	45843737	
31125299	31125723	
34505530	34505954	
27073319	27073743	
44624521	44624945	
39474366	39474790	
41770750	41771174	
46645739	46646163	
29943236	29943660	
47338155	47338579	
28950762	28951186	
31808760	31809184	
25579198	25579622	
26559455	26559879	
25066021	25066445	
45885359	45885783	
36849286	36849710	
46039199	46039623	
30164047	30164471	
29328799	29329223	
39989561	39989985	
25245497	25245921	
43659547	43659971	
45222503	45222927	
36363438	36363862	
45313239	45313663	
27179985	27180409	
28056082	28056506	
39625275	39625699	
47030111	47030535	
28357272	28357696	
29992196	29992620	
33017232	33017656	
42037914	42038338	
33962257	33962681	
41629565	41629989	
37049546	37049970	
32833244	32833668	
28051256	28051680	
42570196	42570620	
48372977	48373401	
27252829	27253253	
41495639	41496063	
44482485	44482909	
44378609	44379033	
31810511	31810935	
43690377	43690801	
31377200	31377624	
25129282	25129706	
49549319	49549743	
28239502	28239926	
30732898	30733322	
49363255	49363679	
39991245	39991669	
42226897	42227321	
41363367	41363791	
