-1	0
-1	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
1	1
1	1
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	3
1	3
1	4
1	4
1	4
1	4
1	4
1	4
1	4
2	4
3	4
3	5
4	5
4	6
4	6
4	6
4	6
4	6
4	6
4	6
4	6
5	6
5	7
6	7
6	7
6	7
6	7
6	7
6	8
6	8
6	8
6	8
6	8
7	8
7	8
7	8
7	8
7	8
7	8
7	8
7	8
7	8
7	8
7	8
7	8
7	9
8	9
8	9
8	9
8	9
8	9
8	9
8	10
8	10
8	10
9	10
9	11
9	11
9	11
10	11
10	11
10	11
10	11
10	12
10	12
10	12
10	12
10	12
11	12
11	12
11	12
11	12
11	12
11	12
11	13
11	13
11	13
11	13
11	13
11	14
11	14
11	14
11	14
11	14
11	14
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	15
11	16
11	16
12	16
12	17
13	17
13	17
13	17
13	17
13	17
13	17
13	17
13	17
13	17
13	17
13	17
14	17
14	17
14	17
14	18
15	18
16	18
16	18
16	18
16	18
16	18
16	18
16	18
16	18
16	18
16	18
16	18
16	18
16	18
16	18
16	18
16	18
16	18
16	18
16	18
16	18
17	18
17	19
17	19
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
17	20
18	20
18	21
18	21
18	21
18	21
18	21
19	21
19	21
19	21
19	21
19	21
19	21
19	21
19	21
19	21
19	21
20	21
20	21
20	21
20	21
20	21
20	21
20	21
20	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
21	21
22	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
23	21
24	22
24	23
24	23
24	23
24	23
24	23
24	23
25	23
25	23
25	24
25	24
25	24
25	24
25	24
25	24
25	24
25	24
25	24
26	24
26	25
26	25
26	25
26	25
26	25
26	25
26	25
26	25
26	25
26	25
26	25
26	25
27	25
27	26
27	26
28	26
28	26
28	26
28	26
28	26
28	26
28	26
28	26
29	26
29	26
29	26
29	26
29	26
29	26
29	26
29	26
29	26
29	26
29	26
29	27
29	27
29	27
29	27
29	27
29	27
29	27
29	27
29	27
29	27
30	27
30	28
30	29
30	29
30	29
30	29
30	30
30	30
30	30
30	30
30	30
30	30
30	30
30	30
30	30
30	31
30	31
30	31
30	32
30	32
30	32
31	32
31	32
31	32
32	32
32	32
32	32
32	32
33	32
33	33
33	33
33	33
33	33
33	33
33	33
33	33
33	33
33	33
34	33
34	34
34	34
34	34
34	34
35	34
35	35
35	35
36	35
36	35
36	35
36	35
36	35
36	35
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
36	36
37	36
37	37
38	37
39	38
39	38
40	38
40	38
40	38
40	38
40	38
40	38
40	38
40	38
40	38
40	38
40	38
40	38
40	38
41	38
41	39
42	40
42	41
42	41
42	41
42	41
42	42
42	42
42	42
42	42
42	42
42	42
42	42
42	43
42	43
42	43
42	43
42	43
42	43
42	43
42	43
42	43
42	43
42	43
42	43
