10	1
15	4
21	2
74	2
76	4
92	4
96	1
119	2
131	4
147	1
148	2
166	2
176	4
197	4
211	4
244	2
288	1
349	0
370	2
418	1
419	2
437	4
515	1
559	1
828	4
1045	2
1116	4
1163	2
1190	4
1232	1
1240	1
1243	4
1248	4
1253	4
1265	2
1266	1
1306	2
1308	2
1311	1
1358	4
1376	2
1382	2
1387	4
1403	1
1404	1
1454	1
1457	1
1463	1
1480	4
1514	4
1517	2
1552	2
1575	2
1609	4
1646	4
1663	4
1667	2
1687	1
1689	1
1704	1
1730	4
1764	4
1773	1
1779	2
1781	1
1806	1
1810	4
1821	4
1847	2
1851	4
1913	1
1945	1
1988	2
1991	1
2024	1
2056	4
2057	2
2059	1
2086	1
2114	1
2145	1
2158	4
2201	1
2239	4
2242	4
2256	2
2272	1
2324	4
2360	1
2379	2
2387	4
2399	1
2406	2
2409	2
2433	2
2436	1
2439	4
2442	4
2443	4
2444	4
2502	2
2537	1
2573	2
2581	1
2582	4
2597	1
2598	1
2698	1
2704	2
2708	2
2713	2
2720	2
2721	1
2727	4
2736	1
2750	1
2760	4
2771	1
2838	2
2840	2
2889	4
2898	2
2900	4
2905	4
2908	4
2930	2
2943	2
2944	2
2949	1
2980	4
2981	4
3002	2
3019	2
3044	2
3053	4
3080	2
3094	2
3096	4
3099	4
3106	4
3111	2
3144	1
3150	1
3154	1
3175	4
3184	2
3185	1
3214	4
3216	2
3266	2
3289	1
3346	4
3354	2
3356	4
3366	4
3396	4
3460	2
3461	2
3464	1
3474	2
3478	2
3487	1
3489	1
3510	4
3537	2
3579	4
3587	2
3589	4
3607	1
3668	1
3698	4
3735	2
3758	2
3765	4
3767	2
3797	4
3799	2
3816	4
3819	2
3841	2
3844	1
3866	1
3883	1
3886	4
3924	1
3975	2
4026	2
4030	1
4033	4
4035	4
4047	4
4053	4
4054	2
4071	2
4073	4
4076	2
4095	4
4131	4
4133	2
4137	1
4138	4
4144	1
4150	1
4160	4
4168	4
4171	1
4177	1
4192	4
4194	4
4196	2
4206	1
4216	4
4260	4
4294	2
4308	2
4311	4
4323	1
4348	1
4353	4
4356	2
4381	2
4386	2
4390	1
4399	1
4406	4
4413	1
4514	1
4518	1
4555	2
4559	1
4596	1
4598	2
4618	4
4641	4
4652	2
4654	1
4672	2
4673	4
4693	4
4696	4
4777	1
4800	4
4815	4
4843	2
4845	1
4859	4
4866	4
4873	4
4895	2
4899	4
4911	1
4949	2
